km,potencia,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,antiguedad,color_int,serie_int,tipo_coche_convertible,tipo_coche_coupe,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_sin tipo,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van
0.0719051905190519,0.05322128851540617,0,0,0,0,0,0,1,0,9500.0,0.1271532410634273,0.0,0.0,0,0,1,0,0,0,0,0,0
0.11338133813381339,0.19327731092436973,0,1,0,1,0,0,1,1,14200.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14473147314731474,0.05322128851540617,1,1,0,0,0,0,1,0,11100.0,0.15762222443492985,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1985968596859686,0.19327731092436973,0,1,0,0,1,1,1,1,9800.0,0.2120880215075177,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.15834083408340835,0.1092436974789916,0,1,0,1,1,0,1,1,12300.0,0.16041023598526338,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.14876787678767878,0.4593837535014006,1,1,0,1,1,1,1,1,24300.0,0.1271532410634273,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.18886788678867888,0.09523809523809523,1,1,0,0,0,0,1,0,10600.0,0.15134919844667932,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.2339123912391239,0.19327731092436973,1,1,0,1,1,0,1,1,16200.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1260876087608761,0.1512605042016807,1,1,0,1,1,0,1,1,16300.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.2044024402440244,0.19327731092436973,0,1,0,1,1,0,1,0,10100.0,0.12406651398984368,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.11000000000000001,0.31932773109243695,1,0,0,0,1,0,1,1,13700.0,0.15124962660559593,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.16594459445944595,0.1512605042016807,1,1,0,0,0,0,1,0,11900.0,0.15762222443492985,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.1893869386938694,0.29971988795518206,1,1,0,1,1,0,1,1,6600.0,0.34232798964452854,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.18995999599959998,0.12324929971988796,1,1,0,1,1,0,1,1,5500.0,0.39699293039928313,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.13140814081408142,0.09523809523809523,0,1,0,1,0,1,1,0,13800.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.10657665766576659,0.1512605042016807,1,1,1,1,0,0,1,1,14200.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.11506850685068508,0.3473389355742297,0,1,0,1,1,1,1,1,23200.0,0.18181818181818188,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.12612761276127613,0.1092436974789916,0,1,0,1,0,0,1,1,12100.0,0.16041023598526338,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.19321632163216323,0.19327731092436973,0,0,0,1,1,0,1,1,12800.0,0.14547445982276214,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.09532053205320533,0.05322128851540617,0,0,0,0,0,0,0,1,9900.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.18231023102310231,0.26330532212885155,0,1,1,0,1,1,1,0,15400.0,0.21188887782535104,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.18770277027702773,0.19327731092436973,0,1,1,0,1,0,1,1,15800.0,0.11520462013342629,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.17931193119311933,0.1092436974789916,0,1,1,1,0,0,1,0,12100.0,0.15762222443492985,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14611961196119613,0.05322128851540617,0,1,0,0,0,0,1,0,10500.0,0.14238773274917854,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.3164106410641064,0.23529411764705882,1,1,1,0,1,0,1,0,9400.0,0.24524544458827047,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.15480948094809482,0.3473389355742297,0,1,1,0,1,0,1,1,17700.0,0.12097978691626012,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.15627162716271628,0.19327731092436973,1,1,1,1,0,0,1,1,15400.0,0.19994025689535,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.1372937293729373,0.09523809523809523,1,1,1,0,0,0,1,0,12000.0,0.16041023598526338,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.163982398239824,0.1092436974789916,0,0,0,1,0,0,1,0,10100.0,0.14547445982276214,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.12331833183318333,0.19327731092436973,1,1,0,0,1,0,1,0,18100.0,0.11819177536592652,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.09362236223622362,0.19327731092436973,1,1,0,1,1,1,1,1,14600.0,0.24843174350293745,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.06311731173117312,0.19327731092436973,1,1,0,1,1,0,1,0,18800.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.3091959195919592,0.19327731092436973,1,1,0,0,1,0,1,1,10400.0,0.151548342128846,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1724862486248625,0.19327731092436973,1,0,0,1,1,0,1,0,7500.0,0.19994025689535,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.07934393439343936,0.3473389355742297,1,1,0,0,0,1,1,1,20500.0,0.15124962660559593,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1686038603860386,0.1512605042016807,1,1,0,1,0,1,1,0,6000.0,0.41810216070895156,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1186978697869787,0.1092436974789916,0,0,0,1,0,0,1,0,11900.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.15593159315931593,0.1512605042016807,0,1,0,1,0,0,0,1,12100.0,0.12406651398984368,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.075983598359836,0.1512605042016807,1,1,0,0,1,0,1,1,19000.0,0.17534601214776463,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.17771577157715773,0.3473389355742297,1,1,0,1,1,0,1,1,16500.0,0.12097978691626012,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.13041504150415043,0.1512605042016807,1,1,0,1,1,0,1,1,15000.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.2116711671167117,0.19327731092436973,0,1,0,1,0,0,1,1,9500.0,0.1363138504430947,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.17326332633263328,0.09523809523809523,1,1,0,0,0,0,1,0,8200.0,0.16041023598526338,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.11895289528952896,0.19327731092436973,1,1,1,1,1,0,1,1,16400.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.0026662666266626667,0.09523809523809523,1,1,0,1,0,0,1,0,21400.0,0.030170267848252517,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14461946194619463,0.05322128851540617,0,1,0,0,1,0,1,1,12600.0,0.16041023598526338,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.14125512551255126,0.1092436974789916,0,1,0,0,1,0,1,1,13000.0,0.1121178930598427,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.19956695669566957,0.1988795518207283,1,1,0,1,1,0,1,0,12100.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.08978397839783979,0.19327731092436973,1,1,0,1,1,0,1,1,22100.0,0.12127850243951012,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.08063606360636065,0.05322128851540617,0,0,0,0,0,0,0,0,14900.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.15782778277827783,0.09523809523809523,1,1,0,0,1,0,1,1,15700.0,0.12406651398984368,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.09934293429342936,0.05322128851540617,0,1,0,0,0,0,1,0,13900.0,0.1662849746091805,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.15041904190419042,0.19327731092436973,1,1,0,1,1,1,1,1,17700.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.3072797279727973,0.1512605042016807,1,1,0,1,0,0,1,0,11000.0,0.2304092402668526,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.16666566656665668,0.19327731092436973,0,1,0,1,1,1,1,1,15500.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.12040804080408042,0.09523809523809523,1,1,0,1,0,0,1,0,12700.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.16592759275927593,0.1512605042016807,1,1,0,1,0,0,1,1,5400.0,0.16349696305884698,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.13364536453645365,0.19327731092436973,0,1,0,0,0,0,1,0,11900.0,0.10295728368017526,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14126312631263127,0.19327731092436973,0,1,0,1,1,0,1,0,12400.0,0.16957084536493083,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.10788678867886789,0.2072829131652661,0,1,0,1,1,1,1,1,20200.0,0.09080951906800758,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.18574457445744574,0.19327731092436973,0,1,0,1,1,1,1,0,12300.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.25008000800080005,0.1512605042016807,1,1,0,0,0,0,1,0,5800.0,0.3333665239470278,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.15715471547154716,0.1512605042016807,1,1,0,0,0,0,1,1,9900.0,0.08493478044409042,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.11466746674667468,0.1512605042016807,0,1,0,0,0,1,1,1,17700.0,0.1484616150552624,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.17395839583958397,0.19327731092436973,0,1,0,1,1,0,1,1,15000.0,0.13322712336951115,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.14860786078607863,0.19327731092436973,1,1,1,1,1,1,1,1,18400.0,0.13910186199342828,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.14867386738673868,0.19327731092436973,1,1,1,1,1,1,1,0,15000.0,0.13910186199342828,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.13805280528052807,0.09523809523809523,1,1,0,1,1,0,1,0,8600.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.16085608560856088,0.19327731092436973,0,1,0,0,1,0,1,0,16700.0,0.13322712336951115,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.10380138013801381,0.09523809523809523,0,1,0,1,0,0,1,0,10600.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1673017301730173,0.1092436974789916,0,1,0,1,1,1,1,0,9500.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.20225722572257226,0.1092436974789916,0,1,0,1,0,0,1,1,10100.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.16562056205620562,0.3473389355742297,1,1,0,1,0,1,1,1,24800.0,0.1121178930598427,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.10533953395339535,0.1092436974789916,0,1,1,1,0,0,0,1,15500.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.18643564356435643,0.1092436974789916,0,1,0,1,0,0,1,0,11400.0,0.13322712336951115,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.2548124812481248,0.1092436974789916,0,1,0,1,1,0,1,1,6900.0,0.19087921935676594,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.15885588558855887,0.19327731092436973,0,1,0,0,0,0,1,1,11600.0,0.09389624614159117,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.04827582758275827,0.19327731092436973,0,1,0,1,0,0,0,0,17800.0,0.12127850243951012,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.05245224522452245,0.1092436974789916,0,1,0,1,0,0,1,0,30600.0,0.09678382953300807,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.2449004900490049,0.17927170868347336,1,1,0,1,1,0,1,1,6900.0,0.19068007567459927,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.15552055205520554,0.1512605042016807,1,1,0,0,0,0,1,0,11200.0,0.17265757243851443,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.16161916191619163,0.19327731092436973,0,1,0,1,1,0,1,1,11300.0,0.13322712336951115,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.10463146314631463,0.19327731092436973,1,1,0,0,1,1,1,1,18600.0,0.12406651398984368,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.11503350335033505,0.19327731092436973,0,1,0,1,0,0,0,1,17400.0,0.11520462013342629,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.2825112511251125,0.19327731092436973,1,1,1,0,1,1,1,1,12600.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.12267026702670268,0.19327731092436973,1,1,0,1,1,1,1,1,16700.0,0.16658369013243057,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.18621062106210623,0.09523809523809523,1,1,1,0,1,0,1,1,14200.0,0.12406651398984368,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.20015801580158016,0.19327731092436973,1,1,1,1,1,1,1,0,10900.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.2527302730273027,0.22128851540616246,0,1,0,1,1,0,1,1,6900.0,0.3120581499551927,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.014427442744274427,0.3473389355742297,1,1,0,1,1,0,1,1,33900.0,0.07886089813800659,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.31266326632663266,0.0672268907563025,1,0,0,0,0,0,1,0,3600.0,0.4061535397789506,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.13394739473947395,0.1512605042016807,0,1,1,0,1,1,1,1,13700.0,0.1363138504430947,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.06500850085008501,0.1512605042016807,1,1,1,1,1,1,1,0,14600.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.2892109210921092,0.1512605042016807,1,1,0,1,0,0,1,1,6900.0,0.32699392611769396,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.110992099209921,0.19327731092436973,1,1,0,1,1,0,1,1,18000.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1220862086208621,0.26330532212885155,1,1,1,1,1,0,1,1,15500.0,0.151548342128846,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.1521912191219122,0.1092436974789916,0,1,0,0,1,0,1,0,12200.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.04078107810781078,0.4593837535014006,1,1,1,1,1,1,1,1,36000.0,0.1088320223040924,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.10622662266226623,0.1512605042016807,1,1,0,1,1,0,1,1,13800.0,0.12406651398984368,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.15122212221222123,0.1092436974789916,0,1,0,1,0,0,1,0,11200.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.19562256225622562,0.2072829131652661,1,1,1,1,1,0,1,1,14500.0,0.09997012844767501,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.18155115511551156,0.3473389355742297,1,1,0,1,1,1,1,1,22100.0,0.11819177536592652,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.07610561056105611,0.26330532212885155,1,1,0,1,0,1,1,1,30200.0,0.030170267848252517,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.13503850385038504,0.1512605042016807,1,1,0,1,1,0,1,1,10500.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.16453845384538454,0.2072829131652661,1,1,1,1,1,0,1,1,25300.0,0.13910186199342828,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.18266126612661268,0.1512605042016807,0,1,0,0,1,0,1,1,14400.0,0.15134919844667932,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.19302830283028305,0.09523809523809523,1,1,1,1,0,0,1,0,7200.0,0.31504530518769297,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.1548964896489649,0.1988795518207283,1,1,0,0,1,1,1,1,11300.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.11143814381438144,0.19327731092436973,0,1,0,0,0,0,1,1,14600.0,0.12406651398984368,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.12033003300330034,0.19327731092436973,0,1,0,1,1,1,1,1,16400.0,0.12406651398984368,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.12412441244124413,0.26330532212885155,1,1,0,1,0,0,1,1,20700.0,0.19068007567459927,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.09767176717671767,0.19327731092436973,0,1,0,1,1,1,1,1,16700.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.15311431143114312,0.26330532212885155,1,1,0,1,1,1,1,1,22700.0,0.19068007567459927,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.17393439343934394,0.05322128851540617,0,1,1,0,1,0,1,0,11300.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.19422142214221425,0.1512605042016807,0,1,1,1,1,0,1,0,9000.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.029194919491949196,0.05322128851540617,1,1,0,0,1,0,1,1,20300.0,0.10275813999800858,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.2081828182818282,0.1512605042016807,0,1,0,1,1,1,1,0,13400.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.09237323732373239,0.2072829131652661,1,1,0,1,1,0,1,1,19600.0,0.13910186199342828,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.2043984398439844,0.19327731092436973,1,1,0,0,1,1,1,1,15400.0,0.15124962660559593,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.17706970697069707,0.1092436974789916,0,1,0,1,1,0,1,0,12900.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.07304630463046305,0.19327731092436973,1,1,1,1,0,0,1,0,15200.0,0.17235885691526437,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.18780678067806783,0.19327731092436973,1,1,1,1,1,0,1,1,15500.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.08385338533853386,0.1092436974789916,0,1,0,1,0,0,1,1,16100.0,0.111918749377676,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.48418741874187415,0.1512605042016807,1,1,0,1,0,0,1,0,8300.0,0.23598526336751974,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.08832783278327834,0.19327731092436973,0,0,0,0,0,0,0,1,13200.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.13745874587458748,0.19327731092436973,1,1,1,0,1,0,1,1,24300.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.18575357535753576,0.1512605042016807,1,1,0,0,0,0,1,0,12500.0,0.1996415413721,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.21082108210821082,0.1988795518207283,0,1,0,1,0,0,1,1,8300.0,0.13910186199342828,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.1044954495449545,0.09523809523809523,0,1,0,1,0,0,1,0,10100.0,0.2027282684456836,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.12356635663566358,0.26330532212885155,1,1,0,0,0,0,1,1,22200.0,0.19068007567459927,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.16001100110011002,0.26330532212885155,0,1,0,1,1,0,1,1,15600.0,0.19068007567459927,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.22977197719771977,0.1512605042016807,1,1,0,1,0,0,1,1,6400.0,0.13910186199342828,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.07703070307030704,0.26330532212885155,0,0,0,0,0,0,1,0,14900.0,0.21188887782535104,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14500950095009502,0.1092436974789916,0,0,0,1,0,1,1,0,10900.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14837483748374838,0.26330532212885155,0,1,0,1,1,0,1,1,17600.0,0.19068007567459927,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.13952595259525954,0.1568627450980392,1,1,0,1,1,1,1,0,14600.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.11021802180218022,0.1092436974789916,0,1,0,1,0,0,1,1,14600.0,0.1088320223040924,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.13290829082908293,0.2072829131652661,1,1,1,1,0,1,1,1,20100.0,0.10574529523050884,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.16764376437643766,0.1988795518207283,1,1,0,1,1,1,1,1,12300.0,0.19366723090709947,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.09367736773677368,0.2072829131652661,1,1,0,1,1,0,1,1,20500.0,0.09668425769192475,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.19942094209420944,0.19327731092436973,1,1,1,0,1,1,1,0,10500.0,0.16319824753559697,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1371667166716672,0.3473389355742297,1,1,1,1,1,1,1,1,21800.0,0.12097978691626012,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.15292229222922293,0.19327731092436973,0,1,0,0,1,0,1,1,9400.0,0.12406651398984368,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.046592659265926595,0.2072829131652661,1,1,0,0,0,1,1,0,22900.0,0.111918749377676,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.12090109010901091,0.19327731092436973,1,1,0,1,1,1,1,0,16400.0,0.13910186199342828,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.15952595259525953,0.3473389355742297,1,1,1,1,1,0,1,1,20000.0,0.16041023598526338,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.17680968096809682,0.19327731092436973,1,1,0,1,1,0,1,0,14500.0,0.13910186199342828,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.020123012301230127,0.2072829131652661,1,1,0,1,1,0,1,1,18600.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.032503250325032505,0.2072829131652661,1,1,0,1,1,0,1,1,28800.0,0.06641441800258888,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.16817981798179818,0.29971988795518206,1,1,0,0,1,0,1,1,10100.0,0.12097978691626012,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.18049504950495052,0.19327731092436973,1,1,0,1,1,0,1,1,12600.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1536013601360136,0.19327731092436973,0,1,0,1,1,0,1,1,16100.0,0.13302797968734442,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.1467946794679468,0.05322128851540617,1,1,0,0,0,0,1,0,10000.0,0.09668425769192475,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.10128112811281129,0.19327731092436973,0,1,1,1,0,0,1,0,14900.0,0.12406651398984368,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14196219621962197,0.05322128851540617,0,1,0,0,0,0,1,0,10800.0,0.16041023598526338,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.12520252025202522,0.19327731092436973,1,1,0,1,1,0,1,1,17000.0,0.1662849746091805,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.21400740074007402,0.19327731092436973,0,1,0,1,1,0,1,0,12700.0,0.13910186199342828,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.1055875587558756,0.09523809523809523,1,1,0,1,0,0,1,1,13400.0,0.16041023598526338,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.06997499749974999,0.2072829131652661,0,0,0,1,0,0,0,1,21500.0,0.0755750273822563,1.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.22413841384138414,0.19327731092436973,0,1,0,1,1,0,0,1,11200.0,0.17843273922134822,0.0,0.7142857142857142,0,0,0,0,0,1,0,0,0
0.17533853385338535,0.19327731092436973,0,1,0,0,0,0,1,0,8700.0,0.1662849746091805,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.12343234323432344,0.19327731092436973,0,1,0,1,1,0,1,1,13400.0,0.1573235089116798,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.10495549554955497,0.19327731092436973,1,1,0,1,1,1,1,1,18600.0,0.1268545255401773,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.11961696169616963,0.1512605042016807,1,1,0,1,0,0,1,0,14900.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.12998699869987,0.3473389355742297,1,1,1,1,1,0,1,1,17800.0,0.2027282684456836,1.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.17810881088108813,0.1092436974789916,0,1,0,1,0,0,1,1,9600.0,0.11799263168375985,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.1220902090209021,0.26330532212885155,1,1,1,0,1,0,1,1,16900.0,0.19068007567459927,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.14146414641464147,0.19327731092436973,0,1,0,0,1,1,1,1,14500.0,0.12406651398984368,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.18723372337233724,0.09523809523809523,0,1,0,0,1,0,1,1,11500.0,0.16041023598526338,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.2010871087108711,0.09523809523809523,1,1,0,0,0,1,1,0,9900.0,0.16041023598526338,0.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.19982898289828985,0.1512605042016807,0,1,0,1,0,0,1,0,8200.0,0.2240366424375187,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.14686268626862686,0.19327731092436973,1,1,1,0,1,0,1,1,16100.0,0.17235885691526437,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
0.15623662366236624,0.31932773109243695,0,1,1,0,1,0,0,1,14000.0,0.17235885691526437,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0
0.13962096209620964,0.2072829131652661,0,1,0,1,1,0,1,1,18900.0,0.13910186199342828,0.0,0.7142857142857142,0,0,1,0,0,0,0,0,0
0.07805980598059807,0.05322128851540617,0,1,0,0,0,0,1,1,12600.0,0.16041023598526338,1.0,0.2857142857142857,0,0,0,0,0,1,0,0,0
